GEOID10,QGIS_Area,Limit_Area,%_Seguin,D001,D004,D009,D011,Neighbors
481872105082013,0.0001821991995,0.0001816910349,0.9972109394,3,0,3,0,481872105042022  481872105082014  481872105082006  481872105042039  481872105082003  481872105042023
481872104002039,1.13E-06,1.13E-06,0.9999999999,20,0,3,0,481872104002033  481872104002038
481872105042043,3.44E-05,3.13E-05,0.9101297504,0,0,0,0,481872105042036  481872105082020  481872105042042  481872105041000  481872105042035  481872105042037
481872108011029,7.12E-07,7.12E-07,1,0,0,0,0,481872108011068  481872108011027  481872103001012  481872103003004  481872108011028  481872103001006
481872105082003,0.000349546934,1.47E-06,0.004215693266,78,0,24,0,481872105042022  481872105082006  481872105082013  481872105042023
481872105041020,3.61E-05,3.61E-05,1,465,68,266,0,481872105041021  481872105041000  481872105041018  481872105041019  481872105041093  481872105041092
481872102001021,7.05E-05,7.05E-05,1,24,0,24,0,481872102002001  481872102001035  481872102002002  481872102001017  481872102001020  481872102001007  481872102001022  481872102001030  481872102001005  481872102001018  481872102001029
481872102004000,6.14E-07,6.14E-07,1,5,1,1,0,481872102003037  481872101004037  481872102004001  481872102004020  481872102003036  481872101004009  481872101004010
481872101004052,1.17E-06,1.17E-06,1,32,0,24,0,481872101004050  481872101004055  481872103005007  481872103005006  481872101004044  481872101004051  481872101004053  481872103005005
481872101004044,1.20E-06,1.20E-06,1,21,0,9,0,481872101004045  481872101004041  481872101004040  481872101004052  481872101004054  481872101004051  481872101004042  481872101004053
481872103004003,5.65E-07,5.65E-07,1,8,0,8,4,481872103005047  481872103004002  481872103004019  481872103005046  481872103004004  481872103005045  481872103004021  481872103004020
481872103005004,7.67E-07,7.67E-07,1,23,2,20,1,481872103005026  481872103005003  481872101004054  481872101004053  481872103005005
481872103004010,1.11E-06,1.11E-06,1,21,0,15,0,481872103004001  481872104002029  481872103004002  481872103004000  481872103004011  481872104002026  481872103004021
481872103005003,1.53E-06,1.53E-06,1,51,6,27,1,481872103005026  481872103005025  481872103005002  481872103005041  481872103005004  481872101004054  481872101004053
481872101002025,1.04E-06,1.04E-06,1,43,0,39,0,481872101002023  481872101002026  481872101002024  481872101002033  481872101002034  481872101002015  481872101002016  481872101002017
481872101002021,1.32E-06,1.32E-06,1,17,0,11,0,481872101002023  481872101002004  481872101003004  481872101003002  481872101002020  481872101002022  481872101003003
481872108013002,6.51E-08,6.51E-08,1.000000001,0,0,0,0,481872103003030  481872103003035  481872103003031  481872108013001
481872108013004,6.57E-08,6.57E-08,1,0,0,0,0,481872103003030  481872103003036  481872103003034  481872108013001
481872105041028,4.96E-08,5.87E-09,0.1183096946,0,0,0,0,481872105041040  481872105041026  481872105041039
481872105042007,0.0001004246375,9.73E-05,0.968781544,3,0,0,0,481872105062049  481872105042068  481872105042008  481872105042006  481872105042023
481872105042023,5.71E-05,5.55E-05,0.9716873535,0,0,0,0,481872105042022  481872105042012  481872105082013  481872105082003  481872105042007
481872108011082,8.03E-06,7.97E-06,0.9923360275,24,0,12,0,481872108012014  481872108011079
481872105041004,0.0002063821015,2.25E-05,0.1087934371,3,0,0,0,481872105041000
481872109011184,5.49E-07,5.49E-07,0.9999999998,0,0,0,0,481872109011041  481872109011183  481872109011185  481872109011182  481872109011180
481872105042031,1.86E-05,1.86E-05,0.9969987064,33,0,16,0,481872105042032  481872109022000  481872109022003  481872109022002  481872105042029  481872105042030  481872109022001  481872109022013  481872105042049
481872108011048,9.63E-05,1.60E-05,0.1661675819,115,7,42,0,481872108031006  481872108031005  481872108011037  481872108031007  481872108011038  481872108011046  481872108011042
481872108011086,3.37E-05,3.37E-05,1,50,2,21,1,481872108011084  481872108011085  481872108013014  481872108013023  481872108011065  481872108011087  481872108011066  481872108011078  481872108011079
481872102002028,1.76E-06,1.76E-06,1,64,13,36,0,481872102003010  481872102002011  481872102002027  481872102003014  481872102003009  481872102002030  481872102002012  481872102002029  481872102002013
481872103002029,3.79E-06,3.79E-06,1,86,16,38,0,481872103005055  481872103002002  481872103002000  481872103005056  481872103002010  481872103002030  481872103002009  481872103005028  481872103002011  481872103002028
481872103004050,6.47E-06,6.47E-06,1,0,0,0,0,481872103003030  481872108012002  481872103003029  481872103004048  481872103004049  481872104002028  481872103003028  481872104002026  481872103004044  481872103004042
481872108013018,2.92E-06,2.92E-06,1,60,2,6,0,481872108013014  481872108013013
481872108011006,2.84E-07,2.84E-07,0.9999999998,0,0,0,0,481872108011019  481872108011005  481872108011017  481872108011020
481872108013019,1.70E-06,1.70E-06,1,30,0,4,0,481872108013014  481872108013017
481872108013027,1.52E-06,1.52E-06,1,25,0,7,0,481872108013013
481872102001002,3.99E-08,3.99E-08,1,0,0,0,0,481872102001006  481872102001001  481872102001005
481872101001007,4.72E-05,4.72E-05,1,39,0,20,0,481872101001012  481872101001009  481872102001006  481872101001013  481872102001007  481872101001006  481872101001008  481872101001027  481872102001001  481872101001010  481872101001002  481872101001011
481872101001011,4.19E-06,4.19E-06,1,8,1,2,0,481872102001007  481872101001010  481872101001007  481872102001010
481872101003017,1.67E-06,1.67E-06,0.9999999999,43,0,20,0,481872101003015  481872101004006  481872101003016  481872101003032  481872101003004  481872101003018  481872101004005  481872101004004
481872109022024,8.62E-06,8.62E-06,1,24,0,12,0,481872109022023
481872102001003,6.51E-07,6.51E-07,1,0,0,0,0,481872105041022  481872105041021  481872105041069  481872102002005  481872102001004  481872102002004  481872102001000  481872102001005
481872102002006,1.40E-06,1.40E-06,0.9999999998,0,0,0,0,481872105041069  481872102002005  481872102002007  481872108011000  481872105041066  481872105041067  481872102002004  481872108011008  481872105041068  481872102002034
481872102002008,2.75E-05,2.75E-05,1,372,51,241,9,481872102002002  481872108011011  481872102002007  481872102002032  481872108011010  481872102002009  481872102002004  481872108011008  481872108011007  481872102002033  481872102002034
481872103001014,4.93E-06,4.93E-06,1,171,19,43,3,481872103001009  481872103001013  481872103001010  481872103001015  481872103001012  481872103003003
481872105041071,1.37E-06,1.37E-06,1,0,0,0,0,481872105041062  481872105041063  481872105041066  481872105041067  481872105041070  481872105041068
481872108013028,5.40E-07,5.40E-07,1,3,0,1,0,481872108013029  481872108013016  481872108013009  481872108013015
481872102002025,9.13E-07,9.13E-07,1,25,1,24,0,481872102002016  481872102002031  481872102002026  481872102002017  481872102002024
481872102003008,5.56E-07,5.56E-07,1,17,2,15,0,481872102003012  481872102002027  481872102002031  481872102003007  481872102003009  481872102003011  481872102002024
481872102002024,1.38E-06,1.38E-06,0.9999999999,14,0,14,0,481872102002031  481872102003007  481872102002026  481872102003005  481872102002018  481872102003006  481872102002025  481872102003008
481872103001000,3.24E-05,3.24E-05,1,193,14,146,0,481872103001019  481872103001008  481872103001002  481872102003015  481872103003001  481872102003028  481872102004008  481872103001007  481872103001024  481872102003014  481872103002013  481872103001025  481872103001018  481872103001023  481872103003000  481872102004029  481872103001001  481872102004009
481872103003000,1.71E-06,1.71E-06,1,20,0,10,0,481872103003001  481872103003012  481872103002013  481872103001018  481872103003013  481872103002014  481872103001000
481872102003018,4.41E-07,4.41E-07,0.9999999999,13,0,12,0,481872102003012  481872102003028  481872102003013  481872102003027  481872102003011  481872102003019
481872102003019,1.59E-06,1.59E-06,1,58,6,48,3,481872102003025  481872102003012  481872102003020  481872102003007  481872102003024  481872102003017  481872102003026  481872102003027  481872102003011  481872102003018
481872102004029,1.05E-06,1.05E-06,1,41,0,29,0,481872103001019  481872102004010  481872103001000  481872103001001  481872102004009  481872102004028
481872103001026,1.21E-06,1.21E-06,1,31,3,26,0,481872103001019  481872103001024  481872103002013  481872103001025  481872103005016  481872103005056  481872103002012  481872103001023
481872102004013,7.78E-07,7.78E-07,1,25,0,25,0,481872102004014  481872102004006  481872102004026  481872102004015  481872102004012
481872103002011,1.64E-06,1.64E-06,1,44,0,37,0,481872103002013  481872103005056  481872103002012  481872103002010  481872103005028  481872103002029
481872108013025,2.62E-06,2.62E-06,1,39,1,15,0,481872108013014  481872108013023  481872108013024  481872108013021
481872103003018,9.26E-07,9.26E-07,1,26,6,11,0,481872103003019  481872103003015  481872103003017  481872103003020  481872103003014  481872103003016
481872103002016,4.42E-06,4.42E-06,1,48,3,39,0,481872103002017  481872103003019  481872103002027  481872103002026  481872103003013  481872103003014  481872103002014  481872103002015  481872103002022
481872103003022,2.03E-06,2.03E-06,1,73,3,52,4,481872103003021  481872103002032  481872103003023
481872108013008,8.86E-08,8.86E-08,0.9999999995,0,0,0,0,481872108013006  481872108013021  481872108013010
481872103002031,1.20E-06,1.20E-06,1,85,14,61,3,481872103002023  481872103003021  481872103002041  481872103002032  481872103003026  481872103002035  481872103002036
481872108041023,5.12E-06,5.12E-06,1,0,0,0,0,481872108041043  481872108041040  481872108041055  481872108041045  481872108041042  481872108041044  481872108041041  481872108041022
481872108041029,2.84E-06,2.84E-06,1,0,0,0,0,481872108041024  481872108041031  481872108041030  481872108041004  481872108041046
481872108041032,1.12E-07,1.12E-07,0.9999999997,0,0,0,0,481872108041000  481872108041031  481872108041030  481872105041078  481872105041088  481872108041004
481872108031011,3.57E-06,3.57E-06,1,0,0,0,0,481872108031004  481872108031012  481872108031005  481872108031009  481872108031015  481872108031010  481872108031014
481872108031000,3.83E-06,3.83E-06,1,0,0,0,0,481872108041043  481872108031002  481872108041030  481872108041055  481872108011035  481872108031003  481872108031001  481872108041042  481872108011050  481872108031008
481872109011182,4.80E-06,4.80E-06,1,0,0,0,0,481872109011176  481872109011183  481872109011202  481872109022000  481872109022004  481872109022001  481872109011185  481872109011184  481872109011180
481872105041045,1.17E-05,1.17E-05,1.000000001,0,0,0,0,481872105041064  481872105041046  481872105041022  481872105041040  481872105041069  481872105041042  481872105041044  481872105041070  481872105041047  481872105041065
481872105041043,4.49E-06,1.54E-08,0.003431280547,0,0,0,0,481872105041042
481872105041039,1.39E-05,5.12E-07,0.03690515008,45,0,18,0,481872105041040  481872105041035  481872105041028
481872105042044,5.69E-06,5.69E-06,1,0,0,0,0,481872105042050  481872105042045  481872105042041  481872105042046  481872105042051  481872105042061
481872109021020,1.35E-06,1.35E-06,1,37,0,4,0,481872109021018  481872109021019
481872105041060,4.13E-07,2.18E-07,0.5273722425,0,0,0,0,481872105041080  481872105041082  481872105041059  481872105041083  481872105041061
481872108012016,3.78E-05,3.78E-05,1,52,0,25,0,481872108012014  481872108012010  481872108012028  481872108012018  481872108013026  481872108011080  481872108011083  481872108012027  481872108012017  481872108012026  481872108011079
481872102001005,8.26E-05,8.26E-05,1,0,0,0,0,481872102001006  481872102002002  481872102001004  481872102001007  481872102001001  481872102002004  481872102001000  481872102001021  481872102001002  481872102001003
481872105041050,8.03E-05,2.45E-07,0.003053571813,4,0,2,0,481872105041062  481872105041059  481872105041058  481872105041049
481872102001010,1.82E-06,1.82E-06,1,86,11,69,0,481872102001011  481872102001007  481872102001012  481872101001010  481872102001009  481872101001011  481872101001017  481872101001016
481872109022014,3.62E-06,3.62E-06,1,0,0,0,0,481872105042050  481872101001005  481872109022015  481872109022013  481872109022016  481872105042049  481872101001000
481872101001000,3.19E-06,3.19E-06,0.9999999999,0,0,0,0,481872105042050  481872101001005  481872105041091  481872105042054  481872101001004  481872109022015  481872101001001  481872101001003  481872105042049  481872109022014
481872101004054,1.63E-06,1.63E-06,1,58,0,46,0,481872101004045  481872101004046  481872103005000  481872103005002  481872101004044  481872103005004  481872103005003  481872101004047  481872101004053
481872101004005,1.56E-06,1.56E-06,1,31,5,19,0,481872101004006  481872101003032  481872101004014  481872101003018  481872101004015  481872101003017  481872101004004  481872101004016
481872101004047,9.19E-07,9.19E-07,1,21,2,3,0,481872101004045  481872101004046  481872101004048  481872101004038  481872103005000  481872101004054
481872103005014,1.58E-06,1.58E-06,1,0,0,0,0,481872103001022  481872103005029  481872103005016  481872103005015  481872103005028  481872103005013
481872105041068,4.48E-06,4.48E-06,1,24,0,24,0,481872105041069  481872102002005  481872105041067  481872105041070  481872102002006  481872105041071
481872102002033,2.01E-05,2.01E-05,1,22,0,20,0,481872108011011  481872108011012  481872102002032  481872108011010  481872103001005  481872102002009  481872103001006  481872102002008
481872102002014,6.72E-07,6.72E-07,0.9999999999,12,0,12,0,481872102002015  481872102002016  481872102002012  481872102002003  481872102002013
481872103002008,9.57E-07,9.57E-07,1,35,10,23,0,481872103002034  481872103002023  481872103002040  481872103002019  481872103002020  481872103002009  481872103002028  481872103002007
481872102002034,1.33E-06,1.33E-06,1,0,0,0,0,481872102002007  481872108011000  481872108011008  481872108011007  481872102002006  481872102002008
481872108013009,4.10E-06,4.10E-06,0.9999999999,26,0,13,0,481872108013014  481872108013006  481872108013007  481872108013012  481872108013029  481872108013021  481872108013016  481872108013028
481872108013015,4.89E-06,4.89E-06,0.9999999999,28,2,2,0,481872108013014  481872108013013  481872108013006  481872108013012  481872108013029  481872108013016  481872108013028
481872102001008,1.71E-06,1.71E-06,1,65,6,59,0,481872102001013  481872102001007  481872102001014  481872102001012  481872102001009  481872102001015
481872101001017,3.49E-06,3.49E-06,0.9999999999,57,3,46,0,481872102001011  481872101001018  481872101001015  481872101001022  481872102001010  481872101001016  481872101001021
481872101002028,8.79E-07,8.79E-07,0.9999999999,36,0,35,0,481872101002029  481872101002032  481872101002013  481872101002027  481872101002011  481872101002031
481872102004016,1.14E-06,1.14E-06,0.9999999999,2,0,0,0,481872102004014  481872102004026  481872102004004  481872102004015  481872102004025  481872102004017
481872102004002,1.22E-06,1.22E-06,1,10,1,9,1,481872102003039  481872102003038  481872102003037  481872102004003  481872102004018  481872102004001  481872102004017  481872102004019
481872103005030,9.84E-07,9.84E-07,0.9999999999,10,0,8,0,481872103005032  481872103005012  481872103005029  481872103005054  481872103005011  481872103005031  481872103005053  481872103005013
481872103005053,2.21E-06,2.21E-06,1,0,0,0,0,481872103005032  481872103005029  481872103005052  481872103004009  481872103005054  481872103005031  481872103005030
481872103004008,6.29E-07,6.29E-07,1,0,0,0,0,481872103005052  481872103004007  481872103004009  481872103004015  481872103005051  481872103004016  481872103005050
481872103005050,6.24E-07,6.24E-07,1,0,0,0,0,481872103005033  481872103004007  481872103005035  481872103005034  481872103005051  481872103005049  481872103004008  481872103004006
481872102003036,1.13E-06,1.13E-06,1,15,0,3,0,481872102003037  481872101003021  481872102004001  481872102003035  481872102003034  481872102004000  481872101004009  481872101004010
481872101004009,2.14E-06,2.14E-06,1,19,0,0,0,481872101003022  481872101004008  481872101003021  481872102003035  481872101004011  481872102004000  481872102003036  481872101004010
481872101004010,1.19E-06,1.19E-06,1,29,1,13,0,481872101004036  481872101004008  481872101004037  481872101004011  481872102004020  481872102004000  481872102003036  481872101004009
481872101004051,1.24E-06,1.24E-06,1,22,0,7,0,481872101004050  481872101004043  481872101004055  481872101004052  481872101004044  481872101004042  481872101004053
481872101004035,5.55E-07,5.55E-07,1,12,0,6,0,481872101004036  481872101004043  481872101004041  481872101004034  481872101004011  481872101004012  481872101004013  481872101004042
481872101004013,6.63E-07,6.63E-07,1,7,0,0,0,481872101004006  481872101004014  481872101004033  481872101004007  481872101004034  481872101004012  481872101004035
481872101004042,5.71E-07,5.71E-07,0.9999999999,8,0,4,0,481872101004036  481872101004043  481872101004041  481872101004034  481872101004044  481872101004051  481872101004035
481872101004053,1.17E-06,1.17E-06,1,24,1,16,0,481872101004045  481872101004052  481872101004044  481872103005004  481872103005003  481872101004054  481872101004051  481872103005005
481872103005022,6.03E-07,6.03E-07,1,13,0,10,0,481872103005035  481872103005007  481872103005023  481872103005037  481872103005020  481872103005021  481872103005036
481872103005024,5.31E-07,5.31E-07,1,5,0,1,0,481872103005038  481872103005026  481872103005039  481872103005007  481872103005023  481872103005037  481872103005006  481872103005025
481872103004006,6.21E-07,6.21E-07,1,0,0,0,0,481872103004017  481872103004018  481872103004007  481872103004016  481872103004005  481872103005049  481872103005048  481872103005050
481872103005005,7.39E-07,7.39E-07,1,42,4,32,1,481872103005026  481872103005006  481872101004052  481872103005004  481872101004053
481872101001014,2.98E-06,2.98E-06,1,85,12,64,0,481872101001012  481872101001018  481872101001015  481872101001013  481872101001006  481872101001019
481872101001019,2.99E-06,2.99E-06,1,68,5,56,2,481872101001018  481872101001015  481872101001006  481872101001020  481872101001014  481872101001021
481872101004004,1.55E-06,1.55E-06,1,26,0,16,0,481872101003028  481872101004003  481872101004017  481872101003032  481872101004015  481872101003017  481872101004005  481872101004016
481872101004016,1.39E-06,1.39E-06,1,28,0,9,0,481872101004031  481872101004017  481872101004015  481872101004032  481872101004005  481872101004004
481872108031020,5.84E-05,2.55E-06,0.04361723534,92,0,43,0,481872108031005  481872108011042
481872105062050,4.24E-05,4.22E-06,0.09950462162,47,0,36,0,481872105062049  481872105042008
481872103002037,9.09E-08,9.09E-08,1,0,0,0,0,481872103004045  481872103003026  481872103002005  481872103002006
481872103003016,9.34E-07,9.34E-07,1,19,0,8,0,481872103003010  481872103003015  481872103003017  481872103003009  481872103003011  481872103003018
481872103001001,8.53E-07,8.53E-07,1,14,4,9,0,481872103001019  481872103001000  481872102004029  481872102004028
481872102004009,7.83E-07,7.83E-07,1,28,4,16,0,481872102004008  481872102004007  481872102004010  481872103001000  481872102004029  481872102004028
481872102003023,1.49E-06,1.49E-06,0.9999999999,41,2,39,0,481872102003025  481872102003020  481872102003024  481872102004006  481872102003040  481872102003021  481872102004005  481872102003029
481872102004028,1.28E-06,1.28E-06,1,39,1,33,0,481872103001019  481872102004010  481872102004029  481872103001001  481872102004009  481872102004027
481872102004027,1.30E-06,1.30E-06,1,61,0,60,0,481872103001019  481872102004010  481872102004011  481872103001020  481872102004028
481872102004012,7.09E-07,7.09E-07,1,27,0,22,0,481872102004011  481872102004006  481872102004026  481872102004013
481872103002028,1.33E-06,1.33E-06,1,39,6,31,0,481872103002034  481872103002002  481872103002010  481872103002009  481872103002004  481872103002029  481872103002008
481872103002006,3.53E-06,3.53E-06,1,26,4,20,0,481872103002001  481872103002023  481872103002038  481872103003026  481872103002005  481872103002037  481872103002007
481872103002022,1.50E-06,1.50E-06,1,21,3,13,0,481872103002017  481872103002024  481872103002026  481872103002025  481872103002018  481872103002016  481872103002021
481872103002021,1.28E-06,1.28E-06,1,27,1,23,1,481872103002017  481872103002024  481872103002019  481872103002025  481872103002020  481872103002018  481872103002022
481872109021048,2.32E-07,2.32E-07,1,0,0,0,0,481872108011090  481872109021047  481872108012029  481872108012030  481872108011091  481872108011079
481872108011001,2.10E-06,2.10E-06,1,3,0,1,0,481872105041086  481872105041087  481872108011004  481872108011000  481872108011014  481872105041083  481872108011015  481872108011013  481872108011002
481872102001018,1.62E-06,1.62E-06,1,33,11,22,0,481872102001017  481872102001019  481872102001020  481872102001016  481872102001021
481872102001015,1.61E-06,1.61E-06,1,38,17,20,0,481872102001019  481872102001013  481872102001007  481872102001016  481872102001014  481872102001008
481872102001029,1.70E-06,1.70E-06,1,40,5,33,0,481872102001031  481872102001023  481872102001028  481872102001022  481872102001030  481872102001021
481872101001016,3.63E-06,3.63E-06,1,74,7,50,0,481872101001012  481872101001018  481872101001015  481872101001010  481872102001010  481872101001017
481872102002023,1.31E-06,1.31E-06,1,0,0,0,0,481872101003009  481872102003001  481872102002022  481872102002021  481872102003000  481872101002038  481872101002031
481872101001021,3.56E-06,3.56E-06,1,118,6,97,2,481872101001023  481872101001018  481872101001022  481872101001020  481872101001017  481872101001019
481872101002031,2.71E-06,2.71E-06,1,38,0,27,0,481872102002000  481872101002029  481872101002032  481872101002030  481872102002022  481872101002027  481872101002038  481872101002028  481872102002023
481872102003033,1.34E-06,1.34E-06,1,0,0,0,0,481872102003001  481872102003000  481872101003010  481872102003032  481872102003035  481872102003034  481872102003031
481872101003008,5.64E-07,5.64E-07,0.9999999999,5,0,0,0,481872101003013  481872101003009  481872101002037  481872101003012  481872101002038  481872101003007
481872101003007,5.75E-07,5.75E-07,1,4,0,4,0,481872101003013  481872101002036  481872101002037  481872101003012  481872101003008  481872101003006
481872101003014,1.34E-06,1.34E-06,1,19,0,10,0,481872101003020  481872101003013  481872101003015  481872101003019  481872101003011  481872101003018  481872101003012  481872101003006
481872101003006,1.66E-06,1.66E-06,1,0,0,0,0,481872101003005  481872101002035  481872101003013  481872101002036  481872101003015  481872101002037  481872101003016  481872101003007  481872101003014
481872102004017,2.71E-06,2.71E-06,0.9999999999,60,0,50,0,481872102004024  481872102004033  481872102004003  481872102004018  481872102004004  481872102004025  481872102004016  481872102004002
481872102004019,1.36E-06,1.36E-06,1,0,0,0,0,481872102004024  481872102004018  481872102004023  481872102004022  481872102004001  481872102004021  481872102004020  481872102004002
481872103005013,1.27E-06,1.27E-06,1,37,0,26,0,481872103005012  481872103001022  481872103005029  481872102004025  481872103005014  481872103005030
481872102004031,1.50E-06,1.50E-06,1,21,3,17,0,481872103005010  481872103005008  481872102004032  481872103005009  481872102004023  481872102004022  481872102004030
481872108041022,0.0003085928985,5.68E-05,0.1841876658,63,0,21,0,481872108041024  481872108041035  481872108041040  481872108041046  481872108041045  481872108041023
481872101003003,1.34E-06,1.34E-06,1,15,0,7,0,481872101003004  481872101003027  481872101003026  481872101003002  481872101002020  481872101002022  481872101002021
481872104003015,7.10E-07,7.10E-07,1,0,0,0,0,481872104003002  481872104003012  481872104003005  481872104003019  481872104003017  481872104003014  481872104003004  481872104003016
481872104003016,2.15E-06,2.15E-06,1,0,0,0,0,481872104003012  481872104003019  481872104003007  481872104003017  481872104003008  481872104003022  481872104003014  481872104003018  481872104003011  481872104003015  481872104003021
481872108011025,1.12E-07,1.12E-07,1,0,0,0,0,481872108011021  481872108011022  481872108011023  481872108011024  481872108011033  481872108011038  481872108011040  481872108011034
481872105042058,2.71E-05,6.34E-08,0.002340474374,31,0,8,0,481872105042056
481872108011034,8.09E-08,8.09E-08,0.9999999997,0,0,0,0,481872108041030  481872108011035  481872108011036  481872108011024  481872108011033  481872108011025
481872108012003,2.03E-07,2.03E-07,0.9999999999,0,0,0,0,481872103003030  481872108012002  481872108013001
481872108013003,5.93E-08,5.93E-08,1,0,0,0,0,481872103003030  481872103003032  481872108013001
481872105042061,1.13E-06,9.04E-07,0.800631994,0,0,0,0,481872105042060  481872105042040  481872105042050  481872105042041  481872105042069  481872105042051  481872105042044
481872109022030,9.46E-07,8.50E-07,0.8990942994,2,0,1,0,481872109022020
481872101004039,1.12E-06,1.12E-06,1,14,0,3,0,481872101004045  481872101004046  481872101004030  481872101004038  481872101004031  481872101004033  481872101004040  481872101004032
481872104002020,1.03E-06,1.03E-06,0.9999999999,28,9,19,0,481872103005001  481872104002024  481872101004048  481872103005000  481872101004049  481872103005042  481872104002019
481872104002008,9.84E-07,9.84E-07,0.9999999999,14,0,5,0,481872104002016  481872104002009  481872104002033  481872104002022  481872104002021  481872104002007
481872104003027,1.86E-06,1.86E-06,0.9999999999,20,2,5,0,481872101004020  481872101004000  481872104003020  481872104003013  481872101003024  481872101003031  481872104003028  481872104003026  481872104003025
481872104003021,2.28E-05,2.28E-05,1,0,0,0,0,481872104003023  481872104003022  481872104003013  481872104003018  481872104003026  481872104003025  481872104003024  481872104001004  481872104003016
481872103002007,1.44E-06,1.44E-06,1,38,0,33,0,481872103002023  481872103002039  481872103002040  481872103002038  481872103002008  481872103002006
481872103004042,2.40E-05,2.40E-05,1,55,0,44,0,481872103002001  481872103004047  481872103004045  481872103004043  481872103004048  481872103003021  481872103004038  481872103004046  481872103004049  481872104002028  481872103004037  481872104002026  481872103004041  481872103004044  481872103004050  481872103003027
481872103003027,1.08E-07,1.08E-07,1,0,0,0,0,481872103004043  481872103004048  481872103003021  481872103003028  481872103004042
481872103004040,1.37E-06,1.37E-06,1,42,2,39,0,481872103004038  481872104002026  481872103004039  481872103004041
481872108012026,2.40E-06,2.40E-06,1,13,0,8,0,481872108012023  481872108013026  481872108012025  481872108012027  481872108012016
481872105042028,6.01E-05,6.25E-06,0.1039740211,23,0,3,0,481872109022000  481872105042025  481872105042056  481872105042029  481872105042030  481872105042067  481872105042057  481872105042066
481872108011078,0.0001130685505,6.21E-07,0.005492575284,33,0,8,0,481872108011089  481872108011065  481872108011091  481872108011086  481872108011079
481872105042002,0.0007783962245,4.89E-05,0.06288304912,17,0,0,0,481872105042001  481872105042025
481872108011079,0.0001076917095,3.71E-06,0.03449310227,15,0,5,0,481872108011084  481872108012014  481872108011089  481872108011065  481872108012029  481872108011081  481872108011080  481872108011083  481872108011091  481872108011082  481872108011086  481872108012016  481872109021048  481872108011078
481872108012021,6.87E-07,6.87E-07,1,22,0,14,0,481872108012020  481872108012022  481872108012004
481872104003001,1.64E-06,1.64E-06,1,19,0,7,0,481872104003005  481872104003000  481872104003006
481872109011180,9.59E-06,8.63E-06,0.8997311546,0,0,0,0,481872109011041  481872109011176  481872109011044  481872109011179  481872109011185  481872109011181  481872109011184  481872109011182
481872108013001,1.05E-05,1.05E-05,1,0,0,0,0,481872103003030  481872103003035  481872103003036  481872108011068  481872108012002  481872103003034  481872108013023  481872108013000  481872103003021  481872108011067  481872108013006  481872108013005  481872103003033  481872103003037  481872108011066  481872103003031  481872103003032  481872108012004  481872108013002  481872108013004  481872108012003  481872108013003
